proba,cluster,aggression_factor_mean,aggression_factor_p90,aggression_factor_std,aggression_factor_max,bet_ratio_mean,bet_ratio_p50,bet_ratio_p90,bet_ratio_std,bet_ratio_max,check_ratio_p90,call_ratio_p90,fold_ratio_p10,raise_minus_call_mean,bet_minus_fold_mean,fold_position_mean_mean,action_entropy_p50,action_entropy_p90,pot_growth_std,pot_after_over_stack_mean
0.09593715516837811,1,0.17399891774891776,0.4700000000000003,0.1618418723313825,0.5,0.07048160173160173,0.0,0.14285714285714285,0.08164396919066373,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.0,-0.10817099567099568,-0.1891774891774891,0.588392857142857,1.4539817763762146,1.8866586415138293,0.11711339067224674,26.715925177981575
0.10232778997890342,1,0.20125482625482624,0.5,0.21563823943204563,1.0,0.06373873873873874,0.0,0.2,0.10541891883839344,0.42857142857142855,0.6175,0.3625000000000001,0.125,-0.09758687258687258,-0.23101673101673093,0.7286786786786786,1.5219280948873621,1.9219280948873623,0.12999841205424495,28.24958356563963
0.10803712986049717,0,0.2015625,0.46000000000000085,0.23477762485123457,1.0,0.07802579365079365,0.0,0.25,0.11736835429284885,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.0,-0.09501488095238095,-0.2127480158730159,0.6193287037037037,1.4488156357251847,1.9304132858955776,0.10002814186924383,26.039829490116347
0.1365648313216438,1,0.23658008658008656,0.4700000000000003,0.2274390753828386,1.0,0.07264610389610389,0.0,0.25,0.1114136457229566,0.42857142857142855,0.6,0.375,0.125,-0.09788961038961039,-0.20481601731601734,0.6651064213564214,1.6644977792004614,1.9502120649147465,0.09666875194231317,25.603677537275132
0.09637956340607834,1,0.1576058201058201,0.3333333333333333,0.19250884631540696,0.75,0.05658068783068783,0.0,0.2,0.09090852658871539,0.2857142857142857,0.625,0.36607142857142844,0.012500000000000067,-0.11577380952380953,-0.22992724867724867,0.6618882275132275,1.4795739585136225,1.9056390622295665,0.11076553431461998,23.941413517472355
0.09225448652840891,1,0.14828349944629013,0.3333333333333333,0.16180809893848003,0.6666666666666666,0.045265780730897,0.0,0.14285714285714285,0.08352236445647328,0.2857142857142857,0.625,0.375,0.125,-0.13745847176079734,-0.2251937984496124,0.7053894425987449,1.5487949406953985,1.8423709931771084,0.0905201491684326,25.821116685559094
0.1351299263227988,1,0.20928571428571427,0.5166666666666669,0.26805051221272763,1.0,0.03785714285714285,0.0,0.14285714285714285,0.07040698017343776,0.25,0.7142857142857143,0.2857142857142857,0.11250000000000004,-0.0616904761904762,-0.2457619047619048,0.6225238095238096,1.4795739585136223,1.9502120649147465,0.10786812904121683,25.379590036080604
0.10768216393820654,1,0.19192546583850928,0.5,0.20340087956358624,1.0,0.05693581780538302,0.0,0.16666666666666666,0.09340606728704973,0.42857142857142855,0.6761904761904763,0.2857142857142857,0.10000000000000009,-0.09271911663216009,-0.223567977915804,0.6554462847941107,1.5219280948873621,1.908170416594551,0.10757239829830562,25.085285033856813
0.10008306138700253,1,0.19619047619047617,0.4,0.17930323593209868,0.8,0.06613095238095237,0.0,0.14285714285714285,0.07964497025454949,0.25,0.625,0.38035714285714295,0.0,-0.10898809523809526,-0.19523809523809524,0.5849867724867723,1.5527258240791106,1.9056390622295665,0.11167631056169076,25.740696536670853
0.07494250806146545,0,0.1645658263305322,0.4,0.21172342956369108,1.0,0.05803571428571428,0.0,0.16666666666666666,0.10982470218982811,0.5,0.6517857142857146,0.42857142857142855,0.0,-0.1398109243697479,-0.1931022408963585,0.663346171802054,1.4591479170272448,1.9056390622295665,0.10759963308399098,24.532264981375818
0.09153665752131726,0,0.17261904761904764,0.4299999999999997,0.23496221643845577,1.0,0.04151404151404151,0.0,0.25,0.09581334948406431,0.42857142857142855,0.7142857142857143,0.375,0.0,-0.10178571428571426,-0.22634310134310134,0.6655982905982906,1.4056390622295665,1.8423709931771084,0.108468009067224,22.697591818922717
0.09068982566209682,1,0.16945970695970697,0.4,0.22745104741740127,1.0,0.03940018315018315,0.0,0.14285714285714285,0.08545068454313418,0.4,0.5714285714285714,0.3708333333333333,0.125,-0.12410714285714287,-0.25423534798534797,0.7256562881562882,1.4488156357251847,1.8423709931771084,0.09893157889740382,24.81338824114897
0.08690629846170389,1,0.13573908730158732,0.3000000000000002,0.14171052942063153,0.5,0.04203869047619047,0.0,0.14285714285714285,0.07221383672075184,0.25,0.6517857142857146,0.3619047619047623,0.125,-0.13234126984126987,-0.25384424603174605,0.6925925925925926,1.4539817763762146,1.9056390622295665,0.08732322270921548,25.175951359642138
0.0849896592248348,1,0.14160143509458578,0.4,0.21018821915810937,1.0,0.04054142204827137,0.0,0.14285714285714285,0.08813244978680382,0.4,0.6,0.375,0.025000000000000022,-0.13760600130463144,-0.261399217221135,0.6820395738203957,1.4591479170272448,1.8423709931771086,0.11514400177172761,21.69777650168953
